,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1370,49,Portoroz,Banka Koper Slovenia Open,2007-09-19,4,Outdoor,Hard,2nd Round,3,Golovin T.,Knapp K.,19.0,53.0,1414.0,530.25,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.16,4.5,1.14,5.25,1.17,4.65,1.18,6.05,1.18,4.6,2007-W-T4-SLO-01A-2007,Portoroz,Hard,32,T4,2007-09-19,17,201364,1.0,,Golovin T.,R,175.0,FRA,19.6440793977,19.0,1414.0,201498,,,Knapp K.,R,180.0,ITA,20.2217659138,53.0,530.0,6-4 6-3,3,R16,,1.0,6.0,76.0,53.0,39.0,11.0,,5.0,5.0,6.0,5.0,64.0,35.0,27.0,12.0,,2.0,4.0
1371,49,Portoroz,Banka Koper Slovenia Open,2007-09-20,4,Outdoor,Hard,2nd Round,3,Tu M.,Vrljic A.,47.0,269.0,589.5,90.0,7.0,6.0,6.0,0.0,,,2.0,0.0,Completed,1.28,3.5,1.35,3.05,1.28,3.46,1.385,3.4,1.3,3.4,2007-W-T4-SLO-01A-2007,Portoroz,Hard,32,T4,2007-09-20,18,200031,9.0,,Tu M.,R,,USA,29.6646132786,47.0,589.0,201617,,Q,Vrljic A.,R,,CRO,23.1266255989,269.0,90.0,7-6(1) 6-0,3,R16,,0.0,2.0,54.0,40.0,28.0,9.0,,1.0,2.0,3.0,7.0,70.0,39.0,21.0,12.0,,7.0,11.0
1372,49,Portoroz,Banka Koper Slovenia Open,2007-09-20,4,Outdoor,Hard,2nd Round,3,Loit E.,Vierin N.,42.0,196.0,672.0,154.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4,1.25,3.7,1.25,3.75,1.283,4.23,1.25,3.8,2007-W-T4-SLO-01A-2007,Portoroz,Hard,32,T4,2007-09-20,21,200104,6.0,,Loit E.,L,,FRA,28.2737850787,42.0,672.0,201464,,Q,Vierin N.,U,,ITA,24.9226557153,196.0,154.0,6-3 6-4,3,R16,,0.0,0.0,58.0,39.0,23.0,12.0,,7.0,9.0,0.0,0.0,51.0,28.0,17.0,9.0,,2.0,7.0
1373,49,Portoroz,Banka Koper Slovenia Open,2007-09-20,4,Outdoor,Hard,2nd Round,3,Srebotnik K.,Shaughnessy M.,24.0,48.0,1049.0,581.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.28,3.5,1.28,3.5,1.28,3.46,1.36,3.58,1.3,3.4,2007-W-T4-SLO-01A-2007,Portoroz,Hard,32,T4,2007-09-20,22,200011,4.0,,Srebotnik K.,R,180.0,SLO,26.5160848734,24.0,1049.0,200046,,,Shaughnessy M.,R,,USA,28.4298425736,48.0,581.0,6-2 6-0,3,R16,,5.0,2.0,42.0,24.0,21.0,10.0,,3.0,3.0,8.0,3.0,49.0,22.0,13.0,8.0,,5.0,10.0
1374,49,Portoroz,Banka Koper Slovenia Open,2007-09-20,4,Outdoor,Hard,2nd Round,3,Dulko G.,Vesnina E.,43.0,58.0,642.75,515.75,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.5,1.6,2.25,1.53,2.4,1.61,2.54,1.62,2.25,2007-W-T4-SLO-01A-2007,Portoroz,Hard,32,T4,2007-09-20,23,201363,7.0,,Dulko G.,R,170.0,ARG,22.6283367556,43.0,642.0,201455,,,Vesnina E.,R,176.0,RUS,21.1279945243,58.0,515.0,7-6(3) 6-1,3,R16,,6.0,4.0,54.0,37.0,25.0,8.0,,0.0,3.0,1.0,2.0,58.0,38.0,20.0,6.0,,4.0,9.0
1375,50,Guangzhou,Guangzhou International Women's Open,2007-09-25,3,Outdoor,Hard,1st Round,3,Razzano V.,Craybas J.,39.0,95.0,711.5,363.75,6.0,3.0,1.0,6.0,6.0,1.0,2.0,1.0,Completed,1.19,4.33,1.15,5.0,1.2,4.25,1.187,5.85,,,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-25,16,200043,2.0,,Razzano V.,R,173.0,FRA,24.3696098563,39.0,711.0,200754,,,Craybas J.,R,160.0,USA,33.2238193018,95.0,363.0,6-3 1-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1376,50,Guangzhou,Guangzhou International Women's Open,2007-09-25,3,Outdoor,Hard,1st Round,3,Kostanic Tosic J.,Zhang S.,101.0,159.0,342.0,205.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.66,2.1,,,,,1.775,2.19,,,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-25,2,200056,,,Kostanic Tosic J.,L,168.0,CRO,26.2176591376,101.0,342.0,201533,,,Zhang S.,R,,CHN,18.6721423682,159.0,205.0,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1377,50,Guangzhou,Guangzhou International Women's Open,2007-09-26,3,Outdoor,Hard,1st Round,3,Obziler T.,Tamaela E.,105.0,184.0,334.5,169.75,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.75,1.35,3.05,,,1.439,3.08,1.42,2.76,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-26,6,200014,,,Obziler T.,R,,ISR,34.431211499,105.0,334.0,202286,,Q,Tamaela E.,L,,NED,23.6714579055,184.0,169.0,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1378,50,Guangzhou,Guangzhou International Women's Open,2007-09-26,3,Outdoor,Hard,1st Round,3,Govortsova O.,Gajdosova J.,58.0,137.0,508.5,254.5,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.4,1.25,3.7,1.3,3.3,1.299,4.05,1.33,3.2,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-26,13,201501,6.0,,Govortsova O.,R,182.0,BLR,19.0855578371,58.0,508.0,201457,,,Gajdosova J.,R,174.0,AUS,20.4134154689,137.0,254.0,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1379,50,Guangzhou,Guangzhou International Women's Open,2007-09-26,3,Outdoor,Hard,1st Round,3,Pin C.,Kudryavtseva A.,80.0,71.0,404.25,432.25,6.0,1.0,4.0,1.0,,,1.0,0.0,Retired,1.61,2.2,1.38,2.9,1.5,2.5,1.426,3.15,1.5,2.5,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-26,4,201301,,,Pin C.,U,162.0,FRA,26.0807665982,80.0,404.0,201485,8.0,,Kudryavtseva A.,R,,RUS,19.8904859685,71.0,432.0,6-1 4-1 RET,3,R32,,,,,,,,,,,,,,,,,,,
1380,50,Guangzhou,Guangzhou International Women's Open,2007-09-26,3,Outdoor,Hard,1st Round,3,Molik A.,Sromova H.,77.0,139.0,413.0,250.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,1.36,3.0,,,1.452,3.01,1.4,2.85,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-26,10,200008,,,Molik A.,R,182.0,AUS,26.6557152635,77.0,413.0,201453,,,Sromova H.,U,,CZE,29.4565366188,139.0,250.0,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1381,50,Guangzhou,Guangzhou International Women's Open,2007-09-26,3,Outdoor,Hard,1st Round,3,Rodionova A.,Wozniak A.,88.0,106.0,386.0,329.5,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.66,1.8,1.95,,,1.98,1.926,,,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-26,3,201370,,,Rodionova A.,R,167.0,AUS,25.3689253936,88.0,386.0,201486,,,Wozniak A.,R,175.0,CAN,20.0465434634,106.0,329.0,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1382,50,Guangzhou,Guangzhou International Women's Open,2007-09-26,3,Outdoor,Hard,1st Round,3,Cibulkova D.,Poutchek T.,52.0,94.0,551.5,367.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.12,5.5,1.18,4.5,1.22,4.0,1.274,4.35,1.2,4.3,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-26,12,201495,4.0,,Cibulkova D.,R,161.0,SVK,18.3846680356,52.0,551.0,201284,,,Poutchek T.,R,,BLR,28.7063655031,94.0,367.0,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1383,50,Guangzhou,Guangzhou International Women's Open,2007-09-26,3,Outdoor,Hard,1st Round,3,Ruano Pascual V.,Antoniychuk K.,82.0,389.0,397.0,51.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.2,4.33,1.16,4.85,,,1.208,5.4,1.2,4.3,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-26,14,200118,,,Ruano Pascual V.,R,169.0,ESP,34.006844627,82.0,397.0,201685,,,Antoniychuk K.,U,,UKR,17.054072553,389.0,51.0,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1384,50,Guangzhou,Guangzhou International Women's Open,2007-09-26,3,Outdoor,Hard,1st Round,3,Yan Z.,King V.,72.0,87.0,429.75,390.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.5,2.5,1.46,2.6,,,1.571,2.65,1.55,2.38,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-26,7,201459,,WC,Yan Z.,R,171.0,CHN,22.8637919233,72.0,429.0,201447,,,King V.,R,165.0,USA,18.559890486,87.0,390.0,6-4 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,
1385,50,Guangzhou,Guangzhou International Women's Open,2007-09-27,3,Outdoor,Hard,2nd Round,3,Medina Garrigues A.,Kostanic Tosic J.,32.0,101.0,891.0,342.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.5,,,1.33,3.15,1.357,3.6,,,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-27,17,201286,1.0,,Medina Garrigues A.,R,169.0,ESP,25.1498973306,32.0,891.0,200056,,,Kostanic Tosic J.,L,168.0,CRO,26.2176591376,101.0,342.0,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1386,50,Guangzhou,Guangzhou International Women's Open,2007-09-27,3,Outdoor,Hard,2nd Round,3,Obziler T.,Peng S.,105.0,47.0,334.5,596.0,4.0,6.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,4.5,1.16,,,5.65,1.12,6.5,1.164,,,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-27,19,200014,,,Obziler T.,R,,ISR,34.431211499,105.0,334.0,201397,3.0,,Peng S.,R,173.0,CHN,21.7084188912,47.0,596.0,4-6 6-4 7-6(5),3,R16,,,,,,,,,,,,,,,,,,,
1387,50,Guangzhou,Guangzhou International Women's Open,2007-09-27,3,Outdoor,Hard,2nd Round,3,Molik A.,Ditty J.,77.0,143.0,413.0,248.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.72,2,,,,,1.885,2.03,,,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-27,21,200008,,,Molik A.,R,182.0,AUS,26.6557152635,77.0,413.0,201510,,Q,Ditty J.,L,,USA,28.720054757,143.0,248.0,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1388,50,Guangzhou,Guangzhou International Women's Open,2007-09-27,3,Outdoor,Hard,2nd Round,3,Ruano Pascual V.,Govortsova O.,82.0,58.0,397.0,508.5,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,2.5,1.5,2.4,1.53,,,2.36,1.685,2.45,1.52,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-27,23,200118,,,Ruano Pascual V.,R,169.0,ESP,34.006844627,82.0,397.0,201501,6.0,,Govortsova O.,R,182.0,BLR,19.0855578371,58.0,508.0,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1389,50,Guangzhou,Guangzhou International Women's Open,2007-09-27,3,Outdoor,Hard,2nd Round,3,Rodionova A.,Pin C.,88.0,80.0,386.0,404.25,3.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.62,1.44,,,,,2.56,1.602,2.45,1.52,2007-W-T3-CHN-01A-2007,Guangzhou,Hard,32,T3,2007-09-27,18,201370,,,Rodionova A.,R,167.0,AUS,25.3689253936,88.0,386.0,201301,,,Pin C.,U,162.0,FRA,26.0807665982,80.0,404.0,3-6 6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1390,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-24,2,Indoor,Hard,1st Round,3,Azarenka V.,Radwanska A.,38.0,30.0,750.5,904.5,4.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,2.25,1.57,2.4,1.55,2.4,1.53,2.6,1.588,2.28,1.6,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-24,9,201458,,,Azarenka V.,R,180.0,BLR,18.1492128679,38.0,750.0,201474,,,Radwanska A.,R,170.0,POL,18.5516769336,30.0,904.0,4-6 7-5 6-1,3,R32,,0.0,2.0,81.0,47.0,32.0,18.0,,5.0,8.0,4.0,5.0,102.0,56.0,36.0,21.0,,9.0,15.0
1391,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-24,2,Indoor,Hard,1st Round,3,Kremer A.,Krajicek M.,99.0,33.0,350.5,859.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,4.0,1.22,4.0,1.22,4.0,1.22,4.2,1.286,4.0,1.23,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-24,12,200124,,WC,Kremer A.,R,,LUX,31.9370294319,99.0,350.0,201414,,,Krajicek M.,R,177.0,NED,18.7049965777,33.0,859.0,6-3 7-6(3),3,R32,,3.0,6.0,63.0,42.0,29.0,10.0,,1.0,4.0,2.0,4.0,72.0,44.0,24.0,13.0,,1.0,6.0
1392,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-24,2,Indoor,Hard,1st Round,3,Peer S.,Safarova L.,16.0,23.0,1678.0,1128.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.5,2.5,1.43,2.7,1.5,2.5,1.521,2.79,1.5,2.52,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-24,7,201424,7.0,,Peer S.,R,170.0,ISR,20.3997262149,16.0,1678.0,201425,,,Safarova L.,L,177.0,CZE,20.6351813826,23.0,1128.0,6-3 6-3,3,R32,,2.0,3.0,57.0,42.0,27.0,5.0,,9.0,12.0,0.0,6.0,57.0,34.0,18.0,7.0,,3.0,9.0
1393,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-25,2,Indoor,Hard,1st Round,3,Bammer S.,Paszek T.,21.0,42.0,1298.0,678.75,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,1.53,2.4,1.48,2.55,1.541,2.75,1.5,2.52,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-25,2,201446,,,Bammer S.,L,174.0,AUT,27.40862423,21.0,1298.0,201481,,,Paszek T.,R,165.0,AUT,16.7994524298,42.0,678.0,6-0 6-2,3,R32,,1.0,1.0,39.0,23.0,16.0,11.0,,3.0,4.0,0.0,3.0,42.0,29.0,10.0,4.0,,4.0,10.0
1394,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-25,2,Indoor,Hard,1st Round,3,Tu M.,Vakulenko J.,46.0,41.0,604.5,685.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.39,2.6,1.46,2.65,1.45,2.76,1.538,2.52,1.5,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-25,1,200031,,,Tu M.,R,,USA,29.6837782341,46.0,604.0,201360,,,Vakulenko J.,R,183.0,UKR,24.2080766598,41.0,685.0,6-4 6-3,3,R32,,0.0,4.0,67.0,44.0,32.0,11.0,,4.0,5.0,6.0,3.0,54.0,34.0,21.0,9.0,,5.0,8.0
1395,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-25,2,Indoor,Hard,1st Round,3,Bartoli M.,Bondarenko A.,11.0,22.0,1999.0,1221.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.61,2.2,1.72,2.05,1.67,2.12,1.746,2.24,1.7,2.1,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-25,3,201294,5.0,,Bartoli M.,R,170.0,FRA,22.9760438056,11.0,1999.0,201416,,,Bondarenko A.,R,168.0,UKR,23.112936345,22.0,1221.0,6-3 6-2,3,R32,,3.0,0.0,54.0,32.0,24.0,14.0,,3.0,4.0,1.0,1.0,46.0,33.0,20.0,5.0,,1.0,5.0
1396,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-25,2,Indoor,Hard,1st Round,3,Zvonareva V.,Goerges J.,27.0,142.0,960.0,248.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.11,6,1.16,4.85,1.12,5.65,1.151,7.01,1.12,5.85,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-25,8,201329,,,Zvonareva V.,R,172.0,RUS,23.0444900753,27.0,960.0,201504,,Q,Goerges J.,R,180.0,GER,18.8911704312,142.0,248.0,6-7(4) 6-4 6-2,3,R32,,0.0,10.0,88.0,39.0,29.0,23.0,,5.0,11.0,6.0,5.0,103.0,51.0,33.0,17.0,,9.0,18.0
1397,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-25,2,Indoor,Hard,1st Round,3,Ondraskova Z.,Shaughnessy M.,150.0,48.0,221.0,595.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,3.0,1.36,3.15,1.33,3.0,1.36,3.39,1.386,3.0,1.37,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-25,4,201334,,Q,Ondraskova Z.,R,,CZE,27.3921971253,150.0,221.0,200046,,,Shaughnessy M.,R,,USA,28.4490075291,48.0,595.0,6-4 6-1,3,R32,,2.0,3.0,44.0,22.0,18.0,13.0,,0.0,1.0,2.0,4.0,55.0,30.0,20.0,7.0,,2.0,7.0
1398,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-25,2,Indoor,Hard,1st Round,3,Schiavone F.,Dechy N.,25.0,56.0,1017.0,528.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,1.3,3.35,1.28,3.46,1.328,3.75,1.35,3.1,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-25,11,201212,,,Schiavone F.,R,166.0,ITA,27.2525667351,25.0,1017.0,200109,,WC,Dechy N.,R,177.0,FRA,28.5886379192,56.0,528.0,6-2 6-3,3,R32,,0.0,2.0,59.0,31.0,21.0,17.0,,4.0,5.0,0.0,3.0,58.0,38.0,18.0,10.0,,2.0,7.0
1399,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-26,2,Indoor,Hard,1st Round,3,Golovin T.,Cirstea S.,19.0,111.0,1528.0,321.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.14,5,1.15,5.0,1.17,4.65,1.195,5.64,1.18,4.6,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-26,10,201364,8.0,,Golovin T.,R,175.0,FRA,19.6632443532,19.0,1528.0,201514,,WC,Cirstea S.,R,176.0,ROU,17.4647501711,111.0,321.0,6-3 6-1,3,R32,,6.0,3.0,48.0,26.0,21.0,12.0,,2.0,3.0,3.0,6.0,65.0,26.0,18.0,12.0,,6.0,11.0
1400,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-26,2,Indoor,Hard,1st Round,3,Schnyder P.,Bondarenko K.,13.0,45.0,1737.0,605.5,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.22,4,1.24,3.8,1.25,3.75,1.274,4.35,1.23,4.0,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-26,6,200067,6.0,,Schnyder P.,L,168.0,SUI,28.7775496235,13.0,1737.0,201435,,Q,Bondarenko K.,R,175.0,UKR,21.1279945243,45.0,605.0,6-1 6-3,3,R32,,8.0,2.0,64.0,46.0,33.0,8.0,,4.0,4.0,0.0,0.0,46.0,29.0,20.0,5.0,,2.0,6.0
1401,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-26,2,Indoor,Hard,2nd Round,3,Zvonareva V.,Peer S.,27.0,16.0,960.0,1678.0,4.0,6.0,6.0,1.0,6.0,4.0,2.0,1.0,Completed,2.25,1.57,2.3,1.6,2.3,1.57,2.53,1.613,2.32,1.58,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-26,17,201329,,,Zvonareva V.,R,172.0,RUS,23.0444900753,27.0,960.0,201424,7.0,,Peer S.,R,170.0,ISR,20.3997262149,16.0,1678.0,4-6 6-1 6-4,3,R16,,1.0,7.0,91.0,44.0,31.0,22.0,,7.0,11.0,1.0,6.0,81.0,45.0,26.0,14.0,,6.0,12.0
1402,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-26,2,Indoor,Hard,2nd Round,3,Ivanovic A.,Kremer A.,6.0,99.0,2925.0,350.5,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.04,10,1.05,9.0,1.04,9.25,1.049,16.45,1.05,9.5,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-26,20,201421,2.0,,Ivanovic A.,R,183.0,SRB,19.8822724162,6.0,2925.0,200124,,WC,Kremer A.,R,,LUX,31.9370294319,99.0,350.0,7-5 6-4,3,R16,,4.0,3.0,73.0,39.0,28.0,18.0,,8.0,10.0,1.0,2.0,57.0,35.0,24.0,10.0,,1.0,5.0
1403,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-26,2,Indoor,Hard,2nd Round,3,Azarenka V.,Petrova N.,38.0,8.0,750.5,2266.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,3.0,1.36,2.8,1.4,2.9,1.38,2.85,1.488,3.0,1.34,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-26,18,201458,,,Azarenka V.,R,180.0,BLR,18.1492128679,38.0,750.0,200069,3.0,,Petrova N.,R,178.0,RUS,25.2950034223,8.0,2266.0,6-2 6-1,3,R16,,5.0,1.0,37.0,20.0,19.0,10.0,,0.0,0.0,4.0,3.0,59.0,33.0,20.0,7.0,,6.0,11.0
1404,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-27,2,Indoor,Hard,2nd Round,3,Hantuchova D.,Ondraskova Z.,10.0,150.0,2042.0,221.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.12,5.5,1.13,5.4,1.1,6.25,1.138,7.57,1.1,6.75,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-27,15,201290,4.0,,Hantuchova D.,R,181.0,SVK,24.4216290212,10.0,2042.0,201334,,Q,Ondraskova Z.,R,,CZE,27.3921971253,150.0,221.0,6-4 6-1,3,R16,,0.0,0.0,67.0,46.0,30.0,11.0,,8.0,10.0,1.0,6.0,56.0,31.0,19.0,7.0,,5.0,10.0
1405,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-27,2,Indoor,Hard,2nd Round,3,Bartoli M.,Bammer S.,11.0,21.0,1999.0,1298.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.83,1.83,1.85,1.9,2.0,1.75,2.13,1.813,1.86,1.9,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-27,14,201294,5.0,,Bartoli M.,R,170.0,FRA,22.9760438056,11.0,1999.0,201446,,,Bammer S.,L,174.0,AUT,27.40862423,21.0,1298.0,6-2 7-5,3,R16,,0.0,7.0,66.0,48.0,33.0,7.0,,4.0,6.0,2.0,6.0,72.0,47.0,25.0,12.0,,6.0,11.0
1406,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-27,2,Indoor,Hard,2nd Round,3,Chakvetadze A.,Tu M.,5.0,46.0,2940.0,604.5,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.05,8.5,1.06,8.0,1.04,9.25,1.075,11.75,1.06,8.5,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-27,13,201403,1.0,,Chakvetadze A.,R,170.0,RUS,20.5557837098,5.0,2940.0,200031,,,Tu M.,R,,USA,29.6837782341,46.0,604.0,6-1 7-6(2),3,R16,,3.0,7.0,71.0,32.0,23.0,19.0,,4.0,6.0,0.0,11.0,80.0,44.0,27.0,14.0,,9.0,13.0
1407,51,Luxembourg,FORTIS Championships Luxembourg,2007-09-27,2,Indoor,Hard,2nd Round,3,Golovin T.,Schiavone F.,19.0,25.0,1528.0,1017.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.53,2.37,1.6,2.25,1.5,2.5,1.465,2.95,1.47,2.6,2007-W-T2-LUX-01A-2007,Luxembourg,Hard,28,T2,2007-09-27,19,201364,8.0,,Golovin T.,R,175.0,FRA,19.6632443532,19.0,1528.0,201212,,,Schiavone F.,R,166.0,ITA,27.2525667351,25.0,1017.0,6-3 6-1,3,R16,,5.0,3.0,62.0,38.0,25.0,13.0,,4.0,5.0,0.0,4.0,42.0,18.0,10.0,7.0,,2.0,7.0
1408,52,Seoul,Hansol Korea Open,2007-09-24,4,Outdoor,Hard,1st Round,3,Morita A.,Sugiyama A.,136.0,34.0,257.0,831.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,,,3.5,1.28,,,4.3,1.278,2.9,1.39,2007-W-T4-KOR-01A-2007,Seoul,Hard,32,T4,2007-09-24,5,201503,,,Morita A.,R,163.0,JPN,17.5386721424,136.0,257.0,200085,3.0,,Sugiyama A.,R,163.0,JPN,32.2217659138,34.0,831.0,7-5 6-3,3,R32,,0.0,8.0,68.0,32.0,21.0,17.0,,0.0,4.0,3.0,5.0,56.0,26.0,17.0,10.0,,4.0,10.0
1409,52,Seoul,Hansol Korea Open,2007-09-24,4,Outdoor,Hard,1st Round,3,Voskoboeva G.,Fedossova Y.,134.0,131.0,259.5,266.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,,,1.48,2.5,,,1.633,2.48,1.7,2.1,2007-W-T4-KOR-01A-2007,Seoul,Hard,32,T4,2007-09-24,15,201448,,,Voskoboeva G.,R,183.0,KAZ,22.765229295,134.0,259.0,201430,,,Fedossova Y.,R,,FRA,19.2306639288,131.0,266.0,6-4 6-1,3,R32,,1.0,6.0,62.0,33.0,19.0,13.0,,6.0,10.0,1.0,5.0,48.0,21.0,7.0,8.0,,3.0,10.0
